id_vente;date;id_magasin;id_produit;quantite;Gross_Sales;COGS;marge;temps_livraison_jours;statut_livraison
SAL002183;2026-11-08;STR001;PROD005;1;59.9;25.0;34.9;4;En retard
SAL002184;2024-12-19;STR005;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL002185;2026-12-08;STR007;PROD007;1;79.9;35.0;44.9;4;En retard
SAL002186;2025-04-08;STR004;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL002187;2024-12-21;STR004;PROD004;1;3.8;2.0;1.8;1;À l'heure
SAL002188;2026-04-29;STR004;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002189;2026-08-31;STR006;PROD004;1;3.8;2.0;1.8;2;À l'heure
SAL002190;2024-03-06;STR007;PROD003;9;30.6;16.2;14.4;3;À l'heure
SAL002191;2026-05-08;STR002;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL002192;2025-07-24;STR005;PROD004;10;38.0;20.0;18.0;1;À l'heure
SAL002193;2024-11-03;STR004;PROD003;1;3.4;1.8;1.6;1;À l'heure
SAL002194;2026-02-21;STR003;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL002195;2024-04-30;STR007;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002196;2026-02-04;STR006;PROD013;3;149.7;66.0;83.7;4;En retard
SAL002197;2026-02-11;STR007;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002198;2024-04-05;STR005;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL002199;2026-09-13;STR006;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL002200;2025-06-23;STR005;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL002201;2024-01-02;STR007;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002202;2025-08-02;STR002;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002203;2024-11-28;STR005;PROD011;3;37.5;12.0;25.5;3;À l'heure
SAL002204;2026-11-13;STR006;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002205;2026-01-11;STR006;PROD010;2;79.8;30.0;49.8;1;À l'heure
SAL002206;2025-05-20;STR005;PROD002;1;2.2;1.1;1.1;2;À l'heure
SAL002207;2026-09-26;STR010;PROD013;2;99.8;44.0;55.8;2;À l'heure
SAL002208;2026-01-02;STR007;PROD013;2;99.8;44.0;55.8;3;À l'heure
SAL002209;2025-05-28;STR010;PROD013;3;149.7;66.0;83.7;4;En retard
SAL002210;2026-06-13;STR008;PROD003;4;13.6;7.2;6.4;5;En retard
SAL002211;2024-12-26;STR007;PROD002;10;22.0;11.0;11.0;6;En retard
SAL002212;2024-09-30;STR005;PROD012;2;59.8;24.0;35.8;5;En retard
SAL002213;2024-06-25;STR001;PROD003;15;51.0;27.0;24.0;3;À l'heure
SAL002214;2025-06-10;STR005;PROD001;3;16.5;9.6;6.9;2;À l'heure
SAL002215;2026-07-01;STR010;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL002216;2024-10-05;STR002;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002217;2025-12-06;STR005;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL002218;2024-03-04;STR005;PROD002;7;15.4;7.7;7.7;2;À l'heure
SAL002219;2024-10-16;STR002;PROD008;3;45.0;18.0;27.0;3;À l'heure
SAL002220;2024-01-18;STR005;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002221;2024-03-04;STR004;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002222;2024-11-25;STR001;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL002223;2026-02-01;STR003;PROD001;13;71.5;41.6;29.9;1;À l'heure
SAL002224;2026-11-06;STR001;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002225;2025-03-18;STR005;PROD003;7;23.8;12.6;11.2;1;À l'heure
SAL002226;2024-05-20;STR004;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL002227;2025-03-19;STR007;PROD012;2;59.8;24.0;35.8;1;À l'heure
SAL002228;2025-05-10;STR005;PROD008;3;45.0;18.0;27.0;2;À l'heure
SAL002229;2025-03-01;STR010;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002230;2025-03-25;STR004;PROD004;13;49.4;26.0;23.4;1;À l'heure
SAL002231;2024-12-16;STR002;PROD011;4;50.0;16.0;34.0;2;À l'heure
SAL002232;2025-08-21;STR004;PROD008;2;30.0;12.0;18.0;1;À l'heure
SAL002233;2025-12-11;STR002;PROD009;1;45.0;18.0;27.0;4;En retard
SAL002234;2026-05-19;STR008;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL002235;2025-01-27;STR003;PROD002;15;33.0;16.5;16.5;4;En retard
SAL002236;2026-04-21;STR009;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002237;2025-02-04;STR004;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002238;2024-02-19;STR006;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002239;2026-01-13;STR010;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL002240;2026-06-24;STR005;PROD011;3;37.5;12.0;25.5;6;En retard
SAL002241;2026-11-01;STR010;PROD003;9;30.6;16.2;14.4;4;En retard
SAL002242;2026-09-17;STR001;PROD012;1;29.9;12.0;17.9;2;À l'heure
SAL002243;2026-11-04;STR009;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL002244;2024-01-28;STR001;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL002245;2025-01-22;STR008;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL002246;2026-04-12;STR009;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002247;2024-09-06;STR009;PROD008;4;60.0;24.0;36.0;2;À l'heure
SAL002248;2024-04-07;STR001;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL002249;2026-11-28;STR002;PROD008;1;15.0;6.0;9.0;4;En retard
SAL002250;2026-11-27;STR001;PROD003;1;3.4;1.8;1.6;1;À l'heure
SAL002251;2024-06-27;STR010;PROD002;13;28.6;14.3;14.3;5;En retard
SAL002252;2026-06-10;STR002;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL002253;2026-01-19;STR010;PROD002;9;19.8;9.9;9.9;2;À l'heure
SAL002254;2025-03-28;STR008;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL002255;2024-04-06;STR005;PROD004;3;11.4;6.0;5.4;9;En retard
SAL002256;2024-11-04;STR007;PROD012;1;29.9;12.0;17.9;2;À l'heure
SAL002257;2024-09-18;STR002;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL002258;2024-10-19;STR008;PROD002;3;6.6;3.3;3.3;2;À l'heure
SAL002259;2024-09-05;STR006;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL002260;2024-09-01;STR008;PROD001;6;33.0;19.2;13.8;1;À l'heure
SAL002261;2024-09-07;STR001;PROD004;6;22.8;12.0;10.8;1;À l'heure
SAL002262;2024-05-02;STR001;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL002263;2024-11-20;STR007;PROD012;1;29.9;12.0;17.9;2;À l'heure
SAL002264;2026-09-12;STR008;PROD009;1;45.0;18.0;27.0;3;À l'heure
SAL002265;2025-05-15;STR003;PROD004;6;22.8;12.0;10.8;2;À l'heure
SAL002266;2025-11-17;STR005;PROD009;2;90.0;36.0;54.0;4;En retard
SAL002267;2026-12-25;STR001;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL002268;2026-04-15;STR007;PROD006;1;19.9;8.5;11.4;4;En retard
SAL002269;2024-02-28;STR005;PROD001;9;49.5;28.8;20.7;1;À l'heure
SAL002270;2025-12-31;STR008;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL002271;2024-09-22;STR008;PROD013;4;199.6;88.0;111.6;4;En retard
SAL002272;2024-08-23;STR009;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL002273;2026-06-16;STR007;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL002274;2024-08-05;STR001;PROD013;4;199.6;88.0;111.6;2;À l'heure
SAL002275;2026-09-01;STR003;PROD002;1;2.2;1.1;1.1;1;À l'heure
SAL002276;2025-08-11;STR008;PROD006;1;19.9;8.5;11.4;4;En retard
SAL002277;2026-07-05;STR003;PROD002;3;6.6;3.3;3.3;1;À l'heure
SAL002278;2026-07-06;STR008;PROD004;3;11.4;6.0;5.4;4;En retard
SAL002279;2024-12-18;STR001;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL002280;2024-03-31;STR005;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL002281;2025-12-02;STR004;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002282;2024-03-13;STR005;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL002283;2025-11-15;STR008;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL002284;2025-12-22;STR010;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL002285;2026-08-15;STR004;PROD009;1;45.0;18.0;27.0;3;À l'heure
SAL002286;2026-11-21;STR004;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002287;2025-10-09;STR003;PROD001;15;82.5;48.0;34.5;2;À l'heure
SAL002288;2026-01-29;STR007;PROD002;8;17.6;8.8;8.8;2;À l'heure
SAL002289;2026-05-20;STR003;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL002290;2024-05-22;STR003;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002291;2026-08-06;STR010;PROD003;9;30.6;16.2;14.4;2;À l'heure
SAL002292;2024-02-13;STR005;PROD009;3;135.0;54.0;81.0;2;À l'heure
SAL002293;2024-02-01;STR005;PROD013;3;149.7;66.0;83.7;7;En retard
SAL002294;2024-01-28;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002295;2026-10-16;STR008;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002296;2025-02-26;STR010;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL002297;2025-05-05;STR006;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002298;2024-06-08;STR001;PROD001;12;66.0;38.4;27.6;1;À l'heure
SAL002299;2026-04-24;STR008;PROD013;4;199.6;88.0;111.6;2;À l'heure
SAL002300;2024-01-18;STR008;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL002301;2025-11-02;STR009;PROD010;4;159.6;60.0;99.6;2;À l'heure
SAL002302;2024-08-19;STR009;PROD003;7;23.8;12.6;11.2;1;À l'heure
SAL002303;2025-02-27;STR002;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002304;2026-06-22;STR002;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL002305;2026-01-24;STR003;PROD003;4;13.6;7.2;6.4;1;À l'heure
SAL002306;2026-04-16;STR001;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002307;2026-06-12;STR004;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL002308;2024-08-26;STR004;PROD003;13;44.2;23.4;20.8;1;À l'heure
SAL002309;2024-05-28;STR009;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL002310;2025-09-14;STR009;PROD013;4;199.6;88.0;111.6;2;À l'heure
SAL002311;2024-01-17;STR009;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL002312;2026-07-02;STR010;PROD002;12;26.4;13.2;13.2;1;À l'heure
SAL002313;2024-08-13;STR007;PROD006;1;19.9;8.5;11.4;5;En retard
SAL002314;2025-10-13;STR002;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL002315;2024-09-16;STR010;PROD004;4;15.2;8.0;7.2;1;À l'heure
SAL002316;2025-11-04;STR005;PROD009;2;90.0;36.0;54.0;4;En retard
SAL002317;2024-06-22;STR004;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL002318;2024-07-23;STR008;PROD012;1;29.9;12.0;17.9;3;À l'heure
SAL002319;2025-02-18;STR002;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL002320;2026-03-02;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002321;2026-12-24;STR005;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL002322;2025-06-01;STR002;PROD003;2;6.8;3.6;3.2;2;À l'heure
SAL002323;2026-12-26;STR010;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL002324;2026-09-05;STR001;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL002325;2026-10-06;STR008;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL002326;2025-08-12;STR002;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL002327;2024-03-07;STR007;PROD001;6;33.0;19.2;13.8;1;À l'heure
SAL002328;2025-11-14;STR009;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL002329;2024-03-03;STR009;PROD003;10;34.0;18.0;16.0;1;À l'heure
SAL002330;2026-03-24;STR008;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL002331;2025-02-06;STR010;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL002332;2024-07-10;STR009;PROD001;3;16.5;9.6;6.9;4;En retard
SAL002333;2024-03-11;STR002;PROD004;3;11.4;6.0;5.4;3;À l'heure
SAL002334;2026-05-27;STR006;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL002335;2026-01-10;STR004;PROD003;13;44.2;23.4;20.8;1;À l'heure
SAL002336;2026-08-03;STR004;PROD011;3;37.5;12.0;25.5;3;À l'heure
SAL002337;2026-12-22;STR005;PROD004;12;45.6;24.0;21.6;1;À l'heure
SAL002338;2024-09-01;STR003;PROD009;1;45.0;18.0;27.0;4;En retard
SAL002339;2025-06-02;STR001;PROD003;7;23.8;12.6;11.2;1;À l'heure
SAL002340;2025-01-27;STR008;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL002341;2026-02-10;STR005;PROD006;1;19.9;8.5;11.4;5;En retard
SAL002342;2026-06-29;STR003;PROD006;1;19.9;8.5;11.4;5;En retard
SAL002343;2024-07-02;STR010;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002344;2024-09-03;STR007;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL002345;2024-11-19;STR007;PROD012;1;29.9;12.0;17.9;7;En retard
SAL002346;2024-06-08;STR001;PROD007;1;79.9;35.0;44.9;5;En retard
SAL002347;2025-12-06;STR009;PROD001;9;49.5;28.8;20.7;1;À l'heure
SAL002348;2025-09-13;STR002;PROD008;1;15.0;6.0;9.0;3;À l'heure
SAL002349;2026-07-13;STR005;PROD005;1;59.9;25.0;34.9;4;En retard
SAL002350;2024-03-06;STR005;PROD009;1;45.0;18.0;27.0;4;En retard
SAL002351;2026-07-18;STR008;PROD010;4;159.6;60.0;99.6;3;À l'heure
SAL002352;2024-09-10;STR008;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL002353;2024-10-09;STR007;PROD012;2;59.8;24.0;35.8;2;À l'heure
SAL002354;2026-12-19;STR007;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL002355;2024-04-27;STR006;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL002356;2025-02-26;STR006;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL002357;2025-07-09;STR009;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL002358;2024-02-05;STR006;PROD002;13;28.6;14.3;14.3;2;À l'heure
SAL002359;2025-06-14;STR002;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL002360;2024-03-31;STR002;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL002361;2024-04-07;STR005;PROD003;4;13.6;7.2;6.4;2;À l'heure
SAL002362;2025-06-14;STR004;PROD010;4;159.6;60.0;99.6;3;À l'heure
SAL002363;2025-06-21;STR002;PROD009;2;90.0;36.0;54.0;2;À l'heure
SAL002364;2026-11-17;STR003;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002365;2024-03-20;STR007;PROD001;3;16.5;9.6;6.9;4;En retard
SAL002366;2025-07-16;STR008;PROD003;10;34.0;18.0;16.0;1;À l'heure
SAL002367;2025-09-05;STR006;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL002368;2024-06-24;STR005;PROD002;15;33.0;16.5;16.5;2;À l'heure
SAL002369;2025-06-05;STR001;PROD001;13;71.5;41.6;29.9;1;À l'heure
SAL002370;2025-02-26;STR008;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL002371;2025-07-29;STR003;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL002372;2025-06-14;STR006;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL002373;2024-11-27;STR003;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL002374;2025-10-14;STR007;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL002375;2026-01-09;STR007;PROD002;2;4.4;2.2;2.2;1;À l'heure
SAL002376;2025-05-25;STR009;PROD001;13;71.5;41.6;29.9;1;À l'heure
SAL002377;2024-02-11;STR005;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002378;2026-06-03;STR008;PROD013;3;149.7;66.0;83.7;3;À l'heure
SAL002379;2024-03-21;STR010;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL002380;2025-02-05;STR010;PROD011;4;50.0;16.0;34.0;2;À l'heure
SAL002381;2024-04-16;STR008;PROD002;6;13.2;6.6;6.6;3;À l'heure
SAL002382;2025-05-20;STR001;PROD001;10;55.0;32.0;23.0;1;À l'heure
SAL002383;2025-12-20;STR005;PROD002;7;15.4;7.7;7.7;2;À l'heure
SAL002384;2024-09-13;STR003;PROD007;1;79.9;35.0;44.9;5;En retard
SAL002385;2026-08-11;STR001;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002386;2026-07-21;STR004;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL002387;2026-12-07;STR008;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002388;2026-06-15;STR003;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL002389;2024-01-19;STR010;PROD003;6;20.4;10.8;9.6;5;En retard
SAL002390;2026-12-05;STR002;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL002391;2025-03-26;STR009;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL002392;2026-06-16;STR010;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL002393;2026-12-15;STR005;PROD013;4;199.6;88.0;111.6;6;En retard
SAL002394;2026-01-10;STR007;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL002395;2024-03-22;STR002;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL002396;2026-01-06;STR009;PROD004;6;22.8;12.0;10.8;4;En retard
SAL002397;2024-03-19;STR009;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL002398;2024-10-09;STR004;PROD004;3;11.4;6.0;5.4;2;À l'heure
SAL002399;2026-09-23;STR004;PROD002;10;22.0;11.0;11.0;1;À l'heure
SAL002400;2024-06-08;STR006;PROD004;3;11.4;6.0;5.4;1;À l'heure
SAL002401;2026-06-06;STR010;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002402;2025-04-12;STR010;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002403;2026-05-02;STR010;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL002404;2025-04-06;STR006;PROD001;3;16.5;9.6;6.9;1;À l'heure
SAL002405;2026-05-03;STR001;PROD003;6;20.4;10.8;9.6;2;À l'heure
SAL002406;2024-04-26;STR009;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL002407;2024-12-29;STR002;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002408;2025-04-10;STR005;PROD001;5;27.5;16.0;11.5;4;En retard
SAL002409;2024-07-02;STR009;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL002410;2025-10-21;STR004;PROD003;12;40.8;21.6;19.2;3;À l'heure
SAL002411;2024-03-15;STR003;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL002412;2026-04-05;STR007;PROD013;3;149.7;66.0;83.7;4;En retard
SAL002413;2025-05-17;STR006;PROD003;9;30.6;16.2;14.4;2;À l'heure
SAL002414;2026-03-05;STR008;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL002415;2025-08-09;STR003;PROD002;4;8.8;4.4;4.4;1;À l'heure
SAL002416;2025-10-17;STR005;PROD008;2;30.0;12.0;18.0;2;À l'heure
SAL002417;2025-11-30;STR010;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL002418;2025-09-26;STR004;PROD003;4;13.6;7.2;6.4;1;À l'heure
SAL002419;2026-04-23;STR004;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL002420;2026-04-14;STR004;PROD002;7;15.4;7.7;7.7;2;À l'heure
SAL002421;2026-02-02;STR010;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002422;2024-12-23;STR008;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL002423;2025-11-22;STR006;PROD004;4;15.2;8.0;7.2;2;À l'heure
SAL002424;2025-09-13;STR003;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL002425;2025-04-26;STR010;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL002426;2026-09-06;STR005;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL002427;2026-09-04;STR006;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002428;2024-10-16;STR005;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL002429;2026-01-21;STR006;PROD008;1;15.0;6.0;9.0;4;En retard
SAL002430;2024-01-23;STR008;PROD003;10;34.0;18.0;16.0;1;À l'heure
SAL002431;2026-03-16;STR007;PROD011;3;37.5;12.0;25.5;4;En retard
SAL002432;2024-06-20;STR005;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL002433;2026-04-14;STR010;PROD002;4;8.8;4.4;4.4;2;À l'heure
SAL002434;2024-11-13;STR006;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL002435;2026-06-26;STR004;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL002436;2026-03-08;STR009;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL002437;2026-09-17;STR004;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL002438;2026-05-04;STR001;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL002439;2025-11-11;STR007;PROD011;2;25.0;8.0;17.0;5;En retard
SAL002440;2026-07-04;STR007;PROD011;2;25.0;8.0;17.0;2;À l'heure
SAL002441;2026-10-26;STR004;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002442;2026-04-22;STR003;PROD010;4;159.6;60.0;99.6;2;À l'heure
SAL002443;2025-04-27;STR008;PROD010;4;159.6;60.0;99.6;2;À l'heure
SAL002444;2024-05-11;STR005;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL002445;2026-05-10;STR010;PROD008;4;60.0;24.0;36.0;2;À l'heure
SAL002446;2024-10-20;STR007;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL002447;2025-10-02;STR004;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL002448;2026-09-26;STR004;PROD006;1;19.9;8.5;11.4;5;En retard
SAL002449;2025-01-26;STR008;PROD012;2;59.8;24.0;35.8;2;À l'heure
SAL002450;2024-09-05;STR008;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL002451;2025-12-03;STR002;PROD010;4;159.6;60.0;99.6;3;À l'heure
SAL002452;2024-10-13;STR002;PROD002;6;13.2;6.6;6.6;3;À l'heure
SAL002453;2024-10-03;STR003;PROD002;10;22.0;11.0;11.0;2;À l'heure
SAL002454;2025-01-21;STR003;PROD004;6;22.8;12.0;10.8;1;À l'heure
SAL002455;2025-03-25;STR001;PROD009;3;135.0;54.0;81.0;2;À l'heure
SAL002456;2024-10-17;STR003;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002457;2025-03-18;STR006;PROD002;5;11.0;5.5;5.5;2;À l'heure
SAL002458;2025-10-17;STR008;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL002459;2026-12-04;STR010;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL002460;2026-04-06;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002461;2025-04-20;STR005;PROD009;2;90.0;36.0;54.0;3;À l'heure
SAL002462;2024-09-09;STR004;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL002463;2024-10-15;STR003;PROD003;7;23.8;12.6;11.2;1;À l'heure
SAL002464;2026-09-26;STR004;PROD001;4;22.0;12.8;9.2;1;À l'heure
SAL002465;2024-01-21;STR007;PROD002;7;15.4;7.7;7.7;2;À l'heure
SAL002466;2024-11-11;STR001;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL002467;2025-07-17;STR007;PROD002;5;11.0;5.5;5.5;2;À l'heure
SAL002468;2024-05-02;STR001;PROD004;9;34.2;18.0;16.2;2;À l'heure
SAL002469;2026-05-23;STR002;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL002470;2026-08-17;STR004;PROD004;7;26.6;14.0;12.6;2;À l'heure
SAL002471;2024-08-01;STR001;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL002472;2026-04-18;STR009;PROD004;10;38.0;20.0;18.0;1;À l'heure
SAL002473;2025-10-08;STR006;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002474;2026-08-25;STR001;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL002475;2025-12-30;STR001;PROD010;1;39.9;15.0;24.9;2;À l'heure
SAL002476;2025-08-22;STR006;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL002477;2026-03-02;STR004;PROD010;4;159.6;60.0;99.6;4;En retard
SAL002478;2024-02-09;STR004;PROD001;15;82.5;48.0;34.5;1;À l'heure
SAL002479;2026-01-21;STR006;PROD008;3;45.0;18.0;27.0;4;En retard
SAL002480;2026-07-31;STR007;PROD012;2;59.8;24.0;35.8;3;À l'heure
SAL002481;2025-10-09;STR009;PROD003;15;51.0;27.0;24.0;1;À l'heure
SAL002482;2024-06-30;STR010;PROD013;2;99.8;44.0;55.8;2;À l'heure
SAL002483;2024-09-21;STR005;PROD006;1;19.9;8.5;11.4;5;En retard
SAL002484;2026-02-09;STR009;PROD003;3;10.2;5.4;4.8;3;À l'heure
SAL002485;2026-05-12;STR004;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL002486;2025-03-07;STR010;PROD002;13;28.6;14.3;14.3;1;À l'heure
SAL002487;2025-05-23;STR002;PROD005;1;59.9;25.0;34.9;3;À l'heure
SAL002488;2025-03-22;STR003;PROD001;10;55.0;32.0;23.0;1;À l'heure
SAL002489;2025-06-11;STR001;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL002490;2026-05-24;STR006;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL002491;2025-10-30;STR006;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL002492;2026-04-26;STR001;PROD003;1;3.4;1.8;1.6;3;À l'heure
SAL002493;2024-03-10;STR003;PROD004;4;15.2;8.0;7.2;2;À l'heure
SAL002494;2026-03-26;STR005;PROD013;1;49.9;22.0;27.9;8;En retard
SAL002495;2026-11-04;STR003;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL002496;2026-12-19;STR010;PROD003;6;20.4;10.8;9.6;2;À l'heure
SAL002497;2025-03-21;STR003;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL002498;2026-10-22;STR010;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL002499;2024-01-19;STR003;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL002500;2025-07-14;STR005;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL002501;2025-04-16;STR005;PROD009;3;135.0;54.0;81.0;1;À l'heure
